Id,SalePrice
332,78152.86376982195
1917,139295.64018576275
2094,257283.16777290907
1460,271089.98582242336
1471,223162.3545264961
1509,124305.72684550707
1922,130845.39474208573
433,500956.58392808284
460,289644.58386879024
1116,236727.52199463054
1137,160870.90645700772
53,166228.21405368453
2354,259697.844408917
1475,200690.65551481166
1761,500365.47282179457
842,147589.65620205877
2739,192161.93526225304
2509,142131.13775035052
1007,198699.75819641002
2610,182627.8309319089
1952,72587.09697840773
2719,177567.96592292993
2921,78514.0361165079
1966,138745.75606711447
292,126675.8141646699
1204,199674.52073758387
1829,252900.03336366854
2419,182438.76936859603
391,151933.85827397413
798,114941.05463274638
481,202211.005262202
193,209527.89309170988
555,111245.18603131057
899,88897.71463165428
2357,177163.73302138146
328,121119.72644965141
1356,108607.0781001615
1154,105721.09572148701
1730,173078.2507820058
2249,151197.77853899958
1119,266407.55508431356
2856,145555.0402633022
1394,142031.15748383652
2587,111834.14589241843
61,323186.7830397134
2661,195200.6670178423
2711,134318.16855397605
1147,177759.73490363438
757,132360.157937771
2623,100603.9733219766
2378,130532.42350544938
1413,152897.1583587964
1722,202039.7050189671
1112,220669.41911930864
1623,195479.36699543233
1201,197603.97370914623
1513,115871.64908369462
957,265647.40433994884
1171,246502.53388211573
1145,201150.60448356555
2726,243730.7766974544
703,172223.830681355
760,91220.36039912776
1964,132616.7782113018
2512,170204.67943142535
159,139336.77217081215
1281,178601.93520593477
468,198070.80670727653
290,115411.00701454947
665,87838.6969515196
1463,259973.49387398222
1792,215367.71293131012
923,154623.36450334504
500,268827.50043528096
1408,206942.51923965805
331,60344.98349113662
170,140217.12012303917
2192,87165.69698587336
2571,306405.29519897676
2314,176846.35548365992
2647,79775.03802359995
422,445731.12986239337
2457,360757.8444583458
1838,206010.6632492097
2805,240467.02001274735
1645,162092.21221331754
1711,277728.682624923
2825,277229.1262601913
322,376195.58729157667
2103,255301.77815866255
342,127942.41474157982
600,104923.96922806483
488,181121.21569021637
1725,321998.04249913804
2246,287913.86541540956
2847,172430.39980717495
806,239291.99748953627
530,236406.73479994695
963,194252.20448566473
2678,82110.13821652155
171,87655.81313329958
2401,439145.1880964164
805,219497.85816446636
2259,219556.9113497437
1748,184582.49959599593
1361,143634.38855202356
1677,120977.09502413316
1406,156357.06595552718
2322,255831.75084107125
688,171012.82709112257
143,148773.28925224388
804,203826.48437502206
1214,178069.35458800642
2828,148187.7379518114
1999,212264.42520692054
2467,189759.03242199888
2665,159010.67118244575
1538,324841.0044937229
398,115275.4542406174
2822,155921.25617088654
2157,147941.8747959167
1856,177761.25025400973
1269,112060.06448750668
2570,122160.25445358802
2320,249355.33740704376
1517,128135.58895495001
2304,122920.44896823718
1312,86828.8451054128
2012,139841.02372018422
506,233909.0420060959
2865,194163.3402867838
2367,105577.4056330915
554,97610.09217564398
238,144479.84257109812
1954,103878.4170894469
2488,126490.52179539314
2291,77135.45007075755
1969,99247.48201858786
2725,173365.01177152272
1482,148742.6076676391
2763,206199.6537852879
503,246717.3537304173
1584,266438.59897761745
1531,163296.84804763872
2210,165957.24093801517
459,343262.58995369053
556,135935.9496184505
1347,147568.10810511553
1290,78560.97019963118
1388,112963.05509898212
1571,230017.56509616502
2754,201955.01863352253
765,134742.59289362392
2494,130206.29777307465
2870,226733.6880962681
7,202296.27372817197
1114,269022.01877176086
2418,276725.15389278287
291,150182.36745087887
18,343068.6583328352
39,384857.76789743133
1001,271500.7148868295
2442,242277.3495464541
616,116331.43958873223
2680,84524.4265471316
1414,111758.66821648249
289,139232.57080305094
40,235811.86204154964
860,135063.6468898111
409,124890.23994896351
673,170005.5230625027
2427,177395.87112037168
2036,204825.08532090439
2564,143667.15036239452
642,165018.43287712306
1008,173781.4323530819
1908,129178.95863719104
2519,223437.2383374448
1369,77846.53243436114
2855,168008.05436094454
712,89477.2773465606
1943,122231.37832586626
1958,129918.77487641123
107,173024.80074111573
2295,192298.5044681407
704,109942.90010821377
676,133658.42083999957
259,182975.78618294085
93,277233.4541559435
106,230737.6823095134
2315,184403.90943476124
1050,105259.08113707075
1095,203964.51199042512
2709,152278.8175400658
758,135109.7908632171
1496,163324.69529823054
2370,119640.11215749136
2458,272600.145979885
2733,140764.09108615568
161,280742.68223998713
726,149287.43057477364
845,217660.2984834937
947,254055.99487461397
2232,118565.85230669504
2563,144877.11668128456
2299,163246.5028294754
211,93584.66119680433
605,153978.78772628435
1478,221682.45483547493
2247,289400.175910082
2274,226445.67873524217
2869,206414.2724857492
967,213981.2361899865
2656,114997.93111723544
667,199341.4387047365
1042,108740.62156980802
2023,155167.93028690704
2447,376013.39245579764
2055,128200.98987108956
2275,309967.9239278109
2204,165079.45802839345
1563,303761.7796097777
483,202076.6752017795
796,129659.50001295388
1526,139954.86148814554
2042,152257.09309695166
442,363360.2766302002
1693,309307.12703907484
1468,222587.5621851168
1430,192111.60816780225
2605,172504.99673780514
1529,188665.22851046585
335,141438.23468904864
1287,123340.23531568826
31,102004.7942391447
1785,330604.53000092885
82,155819.12928130545
2620,134084.93165066847
252,181519.9087551417
721,67052.28556247715
2165,185673.0783628254
2316,190975.99482934436
775,140515.50114385487
1558,102942.50853538352
17,205358.6328092022
1022,237821.08416359907
925,109166.3122856412
438,285569.93835757195
1270,143134.9306862791
1272,120787.87828353736
215,132179.11921464946
266,229192.67862001402
2402,267780.2210521422
1250,134982.3147224846
1984,134974.9158170586
1279,152316.13279336967
377,256547.46064445563
1252,154843.18549170496
2156,266183.6063910429
499,308692.5609852156
1374,114087.25384184746
2898,267569.13536817057
401,108478.46485012143
2721,170718.47591350766
2078,238742.48739323762
2589,112497.32779147661
1946,244690.2927633025
1334,112986.90118400769
2781,220149.68327601894
431,398967.526495788
576,220035.56689124895
1474,214559.18894714274
2254,139675.55007930077
2155,276846.9459133193
885,111688.6480646099
643,137064.75564149203
1944,121575.31614872236
480,197450.78688102413
2845,99741.39424450886
2387,310640.3326634104
2407,186110.2816172557
2527,166357.61676237406
2514,135581.15398180528
629,178950.38694330375
80,196573.17745864863
1876,140357.36846684315
1546,127076.70257468842
2518,175451.06935137574
2347,160195.98593176185
783,224979.8539033386
1322,50288.62321652079
194,58914.46089938737
1770,284212.99106749246
2143,134677.95785330213
1229,229336.53993104378
511,283590.17699954804
46,204593.31343419832
1348,166270.64776460122
2465,187999.83658765748
387,228010.84459228258
873,226904.85584521823
1918,128709.18483969259
2764,234834.37690120272
2184,123435.06561176636
934,137925.8121171002
1920,133921.88081493002
2631,150815.25614047467
1768,559365.9458251327
2040,117195.44309021915
1749,227468.5241145005
834,251623.97570561804
1457,236278.46510779802
79,106048.34881759428
2302,129258.58728330009
1817,139260.53571403946
2755,233727.95799404077
359,171817.8196331137
2059,105354.53324676299
2092,232987.82236134593
2516,219214.62619478913
150,111773.57123105128
1656,151424.87523768147
83,80454.1057430352
2411,180423.8534760195
795,96574.17828105832
2312,235445.02727921074
2917,77176.48006367798
1624,184715.98242206775
2215,286910.65165426803
1211,156192.30545457854
1485,167418.22300957097
1024,173164.09420011347
570,195855.714946103
2874,135515.21591952664
700,164258.33315673462
2756,208435.5088176045
2022,192005.23503881908
583,232565.16551886286
2392,378931.51253926766
2424,180871.6429411145
212,118279.89188588157
736,119218.67564758526
1610,178505.93746577046
890,125139.73486324839
467,183889.17280518383
578,230852.5113682609
1747,204555.1651378051
1149,154475.00474409322
2758,256927.87545018166
857,146299.99329673804
2219,255453.2152920329
733,96428.08358524716
2909,106272.84213034445
1798,253700.4884024295
235,134563.55921720856
2366,123843.20486256258
1027,133405.64790534705
1195,138893.24652296334
1303,26563.599723586027
148,195912.73750609037
608,179449.07625176222
2515,190532.7451707206
821,290211.7061254431
2500,256098.55395197117
745,109031.29748951718
741,126626.28921895484
1611,126202.0863863205
2532,122491.0462603801
1081,232032.22523590695
1692,435830.7860350228
2520,191470.51039966228
276,113638.46570356748
1992,121861.31783176403
663,26027.328651231102
418,122190.21182161766
1733,195315.41976134374
2359,155002.42299614399
253,189043.5208062554
1518,177158.82387894104
2035,142559.2431367898
2919,72989.96367460107
1540,222646.33700318213
2120,163917.30170395333
1674,167838.24428337728
256,148744.49344920693
2361,90245.86242145319
978,71603.61396762905
2280,148903.79072478024
2095,227654.9464218232
1709,339901.0130095928
2801,240165.3977425231
1246,90790.14504840817
2373,93872.66206378459
1055,287969.7992693068
2017,116211.6649202522
1099,267463.38930512406
1344,102408.41754525542
835,211438.29044668115
1117,201126.062773738
2043,77124.83798275147
2085,120704.38582376232
410,141031.80550802808
2650,113575.43589547569
2867,155436.5991072075
1668,118623.9179585477
1161,157818.7755885903
2122,180363.0449884297
2539,149029.24841604836
1047,128296.05524227285
1445,123958.71837879135
541,120947.70821336252
569,211289.85882393143
1276,117026.02430276926
918,136046.81504341366
326,169837.59384307932
1936,116365.45361991126
895,105081.24846850282
257,153461.55279077546
1241,176500.564272115
1545,118158.39231108749
1189,184569.3751034004
270,145993.516115619
2066,192992.824956655
693,102895.18333210149
1259,158900.7943440524
2916,147664.07544905698
2321,292236.46825847385
1977,110546.00660441113
1895,150016.37961107085
1240,156453.08154704067
85,160797.50652303823
1823,121495.66769371674
825,321052.1273167159
110,227159.44202526554
697,111951.6591719451
2297,114973.90618334984
1231,137189.8224107796
1355,134167.02086914796
968,374729.7367208917
584,228541.23142186794
1315,131247.32711333255
1606,148838.06504167436
206,68168.25035695503
1685,373371.8310371266
2016,137068.25559062418
869,206926.67885808274
2135,127125.28639088119
2346,174692.41749318852
2430,225696.56882245082
2198,68946.53803581443
2652,118529.80176008376
27,116189.9798149444
241,162274.43662082296
906,129330.09805301917
1506,103626.51862728597
2098,377693.25148336485
1435,232843.3812113983
2213,148858.65790060314
1274,130261.32796265832
743,23483.271362198226
1737,195765.6735546693
2797,274709.9603570314
2185,72093.83943716224
58,172812.67164600536
830,206617.16107738807
808,111043.17652376673
680,163821.93246757824
1153,97643.01055486029
1291,145625.48904320397
1818,160655.7119190795
2161,183073.82054114094
1883,121526.93388307185
350,356075.3396663123
2473,134089.43315137184
295,171461.02182667155
293,187051.50235121074
859,120279.17153380447
288,51529.29666308615
1578,142604.6059911265
102,189217.0256185869
2831,167651.1653859608
1030,174641.7292527666
2551,140681.28486412176
1286,129837.4984724131
958,334328.20453006995
776,133755.70685316657
72,252978.44638078648
2263,266700.474693389
1866,158609.8954456792
2876,56544.35846504643
2146,254627.26432973315
103,163782.89018621636
1500,143682.39012212362
492,171358.67334914795
167,138025.0434301445
2597,116024.3391638427
2685,106662.50657913533
1035,139595.6383842344
1220,61643.1216217359
2602,146987.62257748944
2159,220521.48948643001
695,131044.76428626466
1109,262229.01000168937
640,198138.0055753936
1652,155327.72365902917
2090,169091.8530889858
1188,193039.9723947777
2345,242006.10389425574
1059,401947.8677106275
2751,242643.0377625397
128,238228.16895329667
1523,152584.377559377
2925,171465.05684784157
2145,301082.45576678694
1121,207924.79043709906
566,273115.79294416076
565,223242.6173913143
1331,142783.4317171361
2928,128572.87138613177
156,139197.7627965602
797,158595.40195447017
327,85712.5229419677
2859,132988.2296361015
1453,116290.47180110145
1762,336030.8041552714
1868,187619.85372139333
1760,173194.16676800072
1113,235826.79303440166
1812,202211.14878090195
117,159422.66528914848
1142,212517.85470812913
2342,414283.17366756767
927,121764.09769247952
2478,186675.66784165188
655,70242.27923323437
2064,104249.82115089713
369,269898.2669346762
2239,117880.24804574056
2732,224274.04529411907
1653,161120.03783064443
959,234455.50150337297
2395,335892.93653890234
1412,95366.8841016606
271,248896.48999324863
1484,154127.7852340435
1497,155096.08114068495
552,165497.1014431167
2,113240.08378931931
1855,298043.07463354856
4,266018.3122697357
2292,160566.98007813215
134,144035.3889705551
646,110218.64675566398
42,301622.81104925275
532,224599.50961717148
713,100602.27701510234
2561,135866.7752882629
2360,123291.98875663074
1333,123039.54666450995
1407,199565.5905916311
2892,300262.67943084025
574,211427.17976732214
1227,192088.91604592095
2591,225102.87384528786
1476,222738.46854062198
1125,278240.8842119006
1446,142326.08777460188
408,107504.9331782895
1101,272503.688438359
2251,201697.2724279672
373,202153.79432051527
2554,110411.49919504575
2382,251978.21415282076
1985,79426.45645298355
519,222697.51736919585
1093,189599.96819231418
864,260998.25029478414
2889,141483.6563548633
2308,215705.87729553782
986,158688.4212735846
1302,152383.06879412814
585,163671.23256099582
2708,147578.43324094536
147,141485.80735645804
1441,225519.02759867115
383,181498.62840862834
285,167738.96541510883
181,108450.43124946074
358,228030.8347150081
780,167953.34028301542
258,192538.10252110887
1865,240071.42114979625
692,125429.7349874555
2902,351925.027360738
508,254154.5784198412
2638,149224.89464536868
36,137190.5550286014
611,185765.94172017893
2281,153998.35469432222
1678,113645.82588735218
1696,463410.18302801985
1557,94426.31789710792
2180,168194.62215560302
1726,201528.33208293302
951,143750.85331018775
267,224681.362187509
2706,136797.57052001954
2221,224975.55758045934
1357,163632.43084151094
2901,328163.7702896001
347,181579.06195060778
2164,194785.61191739366
1586,314238.445091015
360,153731.55121133756
1769,243861.49669766595
2617,181134.53497088366
1879,143599.69493848868
991,226480.6893835984
1535,119140.41265206311
1191,131569.42434759956
1579,216498.39572238532
1882,143068.05625449627
1510,127720.74677667224
2196,160930.12257268856
1845,177716.64217338568
2336,362103.35126067034
942,91769.0724459595
861,128998.61184715739
2555,98646.39485967853
1392,167234.38721725903
2099,257037.42922689763
1543,118807.08552573685
948,305826.90528849466
1239,169020.7743866486
22,194833.99954640106
2796,252831.40004930887
2747,193215.9530161292
92,267252.02454866655
210,175010.09756493973
1858,219384.4615464873
2228,176916.75070184714
447,214096.30326770843
827,253298.22073434136
1649,227292.64285046564
682,133675.27985006353
2698,111714.92007546285
494,167848.75554784594
214,117169.63665736555
2441,226976.3464175955
2679,105612.51850481938
1336,112190.60807656299
465,180573.93893915674
1524,132118.85865919097
2543,110514.12073781184
631,144433.5554084323
2452,303044.85460783297
228,164532.11573147806
126,176813.08116483878
1092,206509.13985743525
1122,221493.88333050016
932,228116.42747416918
1980,82512.00926556764
2171,121411.14320301946
551,160360.1487811747
2768,157407.18652446783
2056,107508.82991733428
1159,344818.5892267332
2645,130278.34894247373
1174,169177.35758792885
2266,222162.55375885492
2462,366938.92244518764
1219,135937.0174610013
2922,195201.63311245557
118,149209.9719514906
474,168010.76122834822
2576,160024.47072262387
872,319663.5200579822
1077,201131.28290630647
1536,120630.91796061744
1150,97988.80805551338
2341,301540.7607387499
1931,135567.54410614257
2785,132531.0245069029
2538,128163.26549106618
597,219663.53640551306
464,189054.68292768174
233,243898.82201661653
2169,144473.78740387934
2123,162557.96206631907
1867,174310.2243542122
137,292706.756503991
515,220884.92447520685
933,106728.00224485938
2784,177012.8368452402
972,186992.6000777203
599,156260.7467830626
2614,119367.22457066619
2582,139935.0903635393
1409,153705.14969865044
175,117020.02456491429
352,211847.4224549923
976,78417.96857639759
2134,193432.62872978536
984,118242.7372863584
2396,355878.07122273743
1673,136754.21476088578
404,134013.67329069047
607,163146.76311662732
814,151044.69931831682
868,195368.4215619267
2271,222719.81316201194
1633,229674.60502008203
337,155398.17401219724
2765,193630.0455192
1746,237001.33459620128
368,313648.80572530476
2806,213937.19836345437
1662,201334.2744563365
1234,225438.04814349537
1373,121915.43806737004
1672,108790.32753697473
1939,130529.68019798082
